Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782810219,25,,Aggregated,4.100000,0.000000,680,780,1100,1200,1800,7400,8800,9400,11000,11000,11000,201,0,680,1183.7710203980014,4.513200000019424,11450.319299999592,10841.308457711442
1782810220,25,,Aggregated,4.300000,0.000000,680,760,1100,1200,1800,7400,8800,9400,11000,11000,11000,206,0,680,1168.7546762135842,4.513200000019424,11450.319299999592,10581.053398058253
1782810221,25,,Aggregated,4.400000,0.000000,680,750,1100,1200,1800,7400,8800,9400,11000,11000,11000,210,0,680,1155.4828895238013,4.513200000019424,11450.319299999592,10381.757142857143
1782810222,25,,Aggregated,4.600000,0.000000,670,740,1000,1200,1600,7400,8800,9400,11000,11000,11000,219,0,670,1120.199382648394,4.513200000019424,11450.319299999592,12211.899543378995
1782810223,25,,Aggregated,4.800000,0.000000,670,730,990,1200,1600,6300,8800,9400,11000,11000,11000,221,0,670,1113.131959276008,4.513200000019424,11450.319299999592,14258.407239819004
1782810224,25,,Aggregated,4.800000,0.000000,660,730,960,1200,1600,6300,8800,9400,11000,11000,11000,227,0,660,1089.128473127743,3.5393999996813363,11450.319299999592,13958.19383259912
1782810225,25,,Aggregated,5.000000,0.000000,660,730,950,1200,1600,6300,8800,9400,11000,11000,11000,230,0,660,1077.700719999992,3.5393999996813363,11450.319299999592,15878.191304347825
1782810226,25,,Aggregated,5.200000,0.000000,660,730,950,1200,1400,6300,8800,9400,11000,11000,11000,231,0,660,1073.0843770562676,3.5393999996813363,11450.319299999592,15838.770562770564
1782810227,25,,Aggregated,5.100000,0.000000,660,720,890,1100,1400,6300,8800,9400,11000,11000,11000,237,0,660,1054.266325738386,3.5393999996813363,11450.319299999592,17493.886075949365
1782810228,25,,Aggregated,5.100000,0.000000,660,720,890,1100,1400,6300,8800,9400,11000,11000,11000,240,0,650,1046.2998629166575,3.076299999975163,11450.319299999592,17304.5375
1782810229,25,,Aggregated,4.300000,0.000000,660,720,870,1100,1400,5700,8800,9400,11000,11000,11000,246,0,650,1034.488472764216,3.076299999975163,11450.319299999592,16926.91869918699
1782810230,25,,Aggregated,4.600000,0.000000,660,720,870,1100,1400,5700,8800,9400,11000,11000,11000,248,0,650,1031.530569758054,3.076299999975163,11450.319299999592,16791.483870967742
1782810231,25,,Aggregated,4.400000,0.000000,650,720,840,1100,1400,5700,8700,9400,11000,11000,11000,253,0,650,1021.8183944663919,3.076299999975163,11450.319299999592,16488.616600790512
1782810232,25,,Aggregated,4.200000,0.000000,660,720,860,1100,1400,5700,8700,9400,11000,11000,11000,258,0,650,1012.7354775193685,3.076299999975163,11450.319299999592,18044.08527131783
1782810233,25,,Aggregated,4.200000,0.000000,660,730,880,1100,1400,5300,8700,9400,11000,11000,11000,263,0,660,1008.2071285171018,3.076299999975163,11450.319299999592,17728.86692015209
